,title,link
52, 미 민주당에 관심 뺏길라…판문점 이벤트로 ‘반전’ 노린 트럼프 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459335
53," 여야 4당 ‘패트 공조’ 깨질라…민주, 정개특위로 사실상 결론  ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460314
54, 트럼프-김정은 회담에…“독재자 애지중지” vs “나쁘지 않아” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459445
55, [단독]예술위 ‘팝업씨어터 블랙리스트’ 피해자들에게 직접 공개사과 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460124
56, 트럼프 “적절한 때 백악관 와달라” 김정은 “원하면 언제든 갈 것” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459347
57," 문 대통령 만난 손정의 회장 “첫째도, 둘째도, 셋째도 인공지능” ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459913
58, 노동계 2020년 최저임금 시급 1만원 제시  ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459608
59," “미혼 청년 2만6739가구, 주거급여 조건 부합하지만…” ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460328
60, ‘5·18 망언’ 징계 못하고 슬그머니 끝난 윤리특위 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460150
61, 7월 3일 한겨레 그림판 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459609
62," 정개특위냐, 사개특위냐 결론 못내린 민주당 왜? ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459917
63," 문 대통령, 안보실 1차장 엄중경고…‘안이한 발표’ 문책 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459787
64," 판문점에 없던 볼턴, 미 대북정책서 입지 흔들? ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459876
65, 수영복 심사 폐지한다며…미스코리아 대회 “수영복 영상은 공개” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459881
66," “삼성전자서비스 협력사 노조 와해, 삼성전자가 주도했다” ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459624
67, 기초수급자라도 주거비 지원 ‘0’…청년들 홀로서기 버겁다 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460327
68," 분단의 선 넘어, 평화의 손 잡다 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459351
69," 한국당, 비판언론 콕 집어 옥죄기 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459634
70, 6월 수출 13.5% 감소…3년5개월 만에 최대 하락폭 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459425
71, 7월 8일 한겨레 그림판 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460152
72," EU “한국, FTA 노동조건 위반…전문가 패널 소집하자” ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459956
73, 10년 된 돌봄 전담사 명찰은 `단기 방문자’…파업서 터져나온 ‘차별 설움’ ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459897
74, 7월 2일 한겨레 그림판 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459469
75, “차별 없는 세상 열자” 전국 곳곳에서 울린 함성 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459936
